date,phase
2020-01-30,30.78570556640625
2020-01-31,39.81576156616211
2020-02-01,49.32682800292969
2020-02-02,59.0500602722168
2020-02-03,68.67161560058594
2020-02-04,77.8125
2020-02-05,86.01758575439453
2020-02-06,92.76567840576172
2020-02-07,97.51264190673828
2020-02-08,99.77156066894531
2020-02-09,99.21569061279297
2020-02-10,95.7691650390625
2020-02-11,89.64471435546875
2020-02-12,81.30828094482422
2020-02-13,71.38702392578125
2020-02-14,60.561370849609375
2020-02-15,49.47845458984375
2020-02-16,38.70307159423828
2020-02-17,28.70172882080078
2020-02-18,19.846162796020508
2020-02-19,12.423521995544434
2020-02-20,6.645357608795166
2020-02-21,2.653073787689209
2020-02-22,0.5209528803825378
2020-02-23,0.2593253552913666
2020-02-24,1.820133924484253
2020-02-25,5.10568380355835
2020-02-26,9.979575157165527
2020-02-27,16.27748680114746
2020-02-28,23.81493377685547
2020-02-29,32.38930892944336
2020-03-01,41.774349212646484
2020-03-02,51.70641326904297
2020-03-03,61.863948822021484
2020-03-04,71.84459686279297
2020-03-05,81.14936828613281
2020-03-06,89.18889617919922
2020-03-07,95.32833099365234
2020-03-08,98.97933959960938
2020-03-09,99.7240219116211
2020-03-10,97.42662048339844
2020-03-11,92.27938842773438
2020-03-12,84.75740814208984
2020-03-13,75.50580596923828
2020-03-14,65.21282196044922
2020-03-15,54.514739990234375
2020-03-16,43.948726654052734
2020-03-17,33.9451904296875
2020-03-18,24.8418025970459
2020-03-19,16.903688430786133
2020-03-20,10.34050178527832
2020-03-21,5.316767692565918
2020-03-22,1.955715298652649
2020-03-23,0.33869996666908264
2020-03-24,0.5030105710029602
2020-03-25,2.4404988288879395
2020-03-26,6.098347187042236
2020-03-27,11.381787300109863
2020-03-28,18.15714454650879
2020-03-29,26.25259780883789
2020-03-30,35.453983306884766
2020-03-31,45.49368667602539
2020-04-01,56.03270721435547
2020-04-02,66.63980865478516
2020-04-03,76.77745056152344
2020-04-04,85.81018829345703
2020-04-05,93.05333709716797
2020-04-06,97.86994934082031
2020-04-07,99.7989730834961
2020-04-08,98.66764831542969
2020-04-09,94.6341781616211
2020-04-10,88.13844299316406
2020-04-11,79.78752136230469
2020-04-12,70.23058319091797
2020-04-13,60.067047119140625
2020-04-14,49.802520751953125
2020-04-15,39.84342956542969
2020-04-16,30.513172149658203
2020-04-17,22.074792861938477
2020-04-18,14.750947952270508
2020-04-19,8.736923217773438
2020-04-20,4.205695152282715
2020-04-21,1.3059673309326172
2020-04-22,0.1553010493516922
2020-04-23,0.8309968113899231
2020-04-24,3.3613028526306152
2020-04-25,7.7187371253967285
2020-04-26,13.815877914428711
2020-04-27,21.502347946166992
2020-04-28,30.560672760009766
2020-04-29,40.69874954223633
2020-04-30,51.53839874267578
2020-05-01,62.603370666503906
2020-05-02,73.31565856933594
2020-05-03,83.01412963867188
2020-05-04,91.00919342041016
2020-05-05,96.67633819580078
2020-05-06,99.56920623779297
2020-05-07,99.51090240478516
2020-05-08,96.62248229980469
2020-05-09,91.27544403076172
2020-05-10,83.9931869506836
2020-05-11,75.34507751464844
2020-05-12,65.86753845214844
2020-05-13,56.02409744262695
2020-05-14,46.19840621948242
2020-05-15,36.70704650878906
2020-05-16,27.820009231567383
2020-05-17,19.780616760253906
2020-05-18,12.819979667663574
2020-05-19,7.1636786460876465
2020-05-20,3.029792070388794
2020-05-21,0.6188571453094482
2020-05-22,0.09754110127687454
2020-05-23,1.57912015914917
2020-05-24,5.1045756340026855
2020-05-25,10.627652168273926
2020-05-26,18.005599975585938
2020-05-27,26.995227813720703
2020-05-28,37.25251007080078
2020-05-29,48.33440017700195
2020-05-30,59.7043342590332
2020-05-31,70.74706268310547
2020-06-01,80.8013687133789
2020-06-02,89.21707153320312
2020-06-03,95.43357849121094
2020-06-04,99.0623550415039
2020-06-05,99.94572448730469
2020-06-06,98.16814422607422
2020-06-07,94.01609802246094
2020-06-08,87.90450286865234
2020-06-09,80.2979965209961
2020-06-10,71.64982604980469
2020-06-11,62.36772155761719
2020-06-12,52.80458450317383
2020-06-13,43.266204833984375
2020-06-14,34.027774810791016
2020-06-15,25.35239028930664
2020-06-16,17.50667953491211
2020-06-17,10.769712448120117
2020-06-18,5.432344913482666
2020-06-19,1.7849098443984985
2020-06-20,0.0931333675980568
2020-06-21,0.565065860748291
2020-06-22,3.315166711807251
2020-06-23,8.333771705627441
2020-06-24,15.469460487365723
2020-06-25,24.428049087524414
2020-06-26,34.786903381347656
2020-06-27,46.0199089050293
2020-06-28,57.52863693237305
2020-06-29,68.67815399169922
2020-06-30,78.8387680053711
2020-07-01,87.43476104736328
2020-07-02,93.99696350097656
2020-07-03,98.20956420898438
2020-07-04,99.9381103515625
2020-07-05,99.2291030883789
2020-07-06,96.28062438964844
2020-07-07,91.39411926269531
2020-07-08,84.92207336425781
2020-07-09,77.22478485107422
2020-07-10,68.64318084716797
2020-07-11,59.48850631713867
2020-07-12,50.04580307006836
2020-07-13,40.58650588989258
2020-07-14,31.385618209838867
2020-07-15,22.738794326782227
2020-07-16,14.974724769592285
2020-07-17,8.457391738891602
2020-07-18,3.572813034057617
2020-07-19,0.6966056823730469
2020-07-20,0.14370286464691162
2020-07-21,2.1092491149902344
2020-07-22,6.616853713989258
2020-07-23,13.491708755493164
2020-07-24,22.36857032775879
2020-07-25,32.73147964477539
2020-07-26,43.9713020324707
2020-07-27,55.44490432739258
2020-07-28,66.52550506591797
2020-07-29,76.64149475097656
2020-07-30,85.30615234375
2020-07-31,92.14083862304688
2020-08-01,96.89167022705078
2020-08-02,99.43681335449219
2020-08-03,99.7813949584961
2020-08-04,98.03952026367188
2020-08-05,94.40658569335938
2020-08-06,89.12813568115234
2020-08-07,82.4717025756836
2020-08-08,74.70671844482422
2020-08-09,66.09481048583984
2020-08-10,56.89052963256836
2020-08-11,47.351112365722656
2020-08-12,37.752708435058594
2020-08-13,28.4095458984375
2020-08-14,19.69084358215332
2020-08-15,12.027896881103516
2020-08-16,5.901792049407959
2020-08-17,1.8030198812484741
2020-08-18,0.16134214401245117
2020-08-19,1.258355736732483
2020-08-20,5.150417804718018
2020-08-21,11.633827209472656
2020-08-22,20.269197463989258
2020-08-23,30.454992294311523
2020-08-24,41.520111083984375
2020-08-25,52.80482482910156
2020-08-26,63.713985443115234
2020-08-27,73.74282836914062
2020-08-28,82.48452758789062
2020-08-29,89.62937927246094
2020-08-30,94.96182250976562
2020-08-31,98.35693359375
2020-09-01,99.775146484375
2020-09-02,99.25362396240234
2020-09-03,96.89337921142578
2020-09-04,92.84352111816406
2020-09-05,87.28494262695312
2020-09-06,80.41683959960938
2020-09-07,72.44873809814453
2020-09-08,63.599910736083984
2020-09-09,54.10707473754883
2020-09-10,44.239810943603516
2020-09-11,34.321529388427734
2020-09-12,24.75086212158203
2020-09-13,16.014291763305664
2020-09-14,8.676359176635742
2020-09-15,3.3331170082092285
2020-09-16,0.5232961177825928
2020-09-17,0.6130625009536743
2020-09-18,3.694984197616577
2020-09-19,9.548487663269043
2020-09-20,17.683542251586914
2020-09-21,27.446361541748047
2020-09-22,38.138973236083984
2020-09-23,49.11084747314453
2020-09-24,59.806884765625
2020-09-25,69.7786865234375
2020-09-26,78.67514038085938
2020-09-27,86.22657775878906
2020-09-28,92.23129272460938
2020-09-29,96.54700469970703
2020-09-30,99.08668518066406
2020-10-01,99.8162612915039
2020-10-02,98.75196075439453
2020-10-03,95.95560455322266
2020-10-04,91.52810668945312
2020-10-05,85.60236358642578
2020-10-06,78.33807373046875
2020-10-07,69.92103576660156
2020-10-08,60.56913375854492
2020-10-09,50.54627227783203
2020-10-10,40.183265686035156
2020-10-11,29.90118980407715
2020-10-12,20.227073669433594
2020-10-13,11.785677909851074
2020-10-14,5.249113082885742
2020-10-15,1.2362202405929565
2020-10-16,0.18026109039783478
2020-10-17,2.2144358158111572
2020-10-18,7.131557941436768
2020-10-19,14.440244674682617
2020-10-20,23.487407684326172
2020-10-21,33.58870315551758
2020-10-22,44.121490478515625
2020-10-23,54.56724166870117
2020-10-24,64.5145034790039
2020-10-25,73.6412582397461
2020-10-26,81.6922836303711
2020-10-27,88.46049499511719
2020-10-28,93.77564239501953
2020-10-29,97.50030517578125
2020-10-30,99.53126525878906
2020-10-31,99.80367279052734
2020-11-01,98.2952880859375
2020-11-02,95.029052734375
2020-11-03,90.07359313964844
2020-11-04,83.54256439208984
2020-11-05,75.59523010253906
2020-11-06,66.44107055664062
2020-11-07,56.35051345825195
2020-11-08,45.672054290771484
2020-11-09,34.851898193359375
2020-11-10,24.446258544921875
2020-11-11,15.110136985778809
2020-11-12,7.544850826263428
2020-11-13,2.397416591644287
2020-11-14,0.1313943713903427
2020-11-15,0.9176669716835022
2020-11-16,4.597803592681885
2020-11-17,10.738712310791016
2020-11-18,18.748489379882812
2020-11-19,27.9990291595459
2020-11-20,37.9137077331543
2020-11-21,48.00788879394531
2020-11-22,57.891998291015625
2020-11-23,67.25413513183594
2020-11-24,75.83659362792969
2020-11-25,83.41507720947266
2020-11-26,89.78494262695312
2020-11-27,94.7557373046875
2020-11-28,98.15359497070312
2020-11-29,99.82979583740234
2020-11-30,99.67294311523438
2020-12-01,97.62183380126953
2020-12-02,93.67628479003906
2020-12-03,87.90460205078125
2020-12-04,80.44796752929688
2020-12-05,71.5239028930664
2020-12-06,61.431087493896484
2020-12-07,50.556827545166016
2020-12-08,39.384674072265625
2020-12-09,28.494422912597656
2020-12-10,18.542097091674805
2020-12-11,10.207381248474121
2020-12-12,4.1061201095581055
2020-12-13,0.6854375600814819
2020-12-14,0.13849282264709473
2020-12-15,2.3763797283172607
2020-12-16,7.069777488708496
2020-12-17,13.738936424255371
2020-12-18,21.852712631225586
2020-12-19,30.904338836669922
2020-12-20,40.45146179199219
2020-12-21,50.1247673034668
2020-12-22,59.61666488647461
2020-12-23,68.6612777709961
2020-12-24,77.01384735107422
2020-12-25,84.43458557128906
2020-12-26,90.68008422851562
2020-12-27,95.50387573242188
2020-12-28,98.66692352294922
2020-12-29,99.95687866210938
2020-12-30,99.2132568359375
2020-12-31,96.3533935546875
2021-01-01,91.3938980102539
2021-01-02,84.46329498291016
2021-01-03,75.80467224121094
2021-01-04,65.77023315429688
2021-01-05,54.810787200927734
2021-01-06,43.461673736572266
2021-01-07,32.3230094909668
2021-01-08,22.028593063354492
2021-01-09,13.198007583618164
2021-01-10,6.372617721557617
2021-01-11,1.9469382762908936
2021-01-12,0.1160431057214737
2021-01-13,0.8588588237762451
2021-01-14,3.964244842529297
2021-01-15,9.089040756225586
2021-01-16,15.826326370239258
2021-01-17,23.763376235961914
2021-01-18,32.51819610595703
2021-01-19,41.753597259521484
2021-01-20,51.173770904541016
2021-01-21,60.51026916503906
2021-01-22,69.50350189208984
2021-01-23,77.88488006591797
2021-01-24,85.36380767822266
2021-01-25,91.62379455566406
2021-01-26,96.3315658569336
2021-01-27,99.16157531738281
2021-01-28,99.83493041992188
2021-01-29,98.16624450683594
2021-01-30,94.10698699951172
2021-01-31,87.77251434326172
2021-02-01,79.44439697265625
2021-02-02,69.54838562011719
2021-02-03,58.61618423461914
2021-02-04,47.2416877746582
2021-02-05,36.039161682128906
2021-02-06,25.605224609375
2021-02-07,16.482654571533203
2021-02-08,9.124616622924805
2021-02-09,3.861783027648926
2021-02-10,0.8789806365966797
2021-02-11,0.20881207287311554
2021-02-12,1.7457941770553589
2021-02-13,5.2778778076171875
2021-02-14,10.526601791381836
2021-02-15,17.1855411529541
2021-02-16,24.94916343688965
2021-02-17,33.52845001220703
2021-02-18,42.653472900390625
2021-02-19,52.06529235839844
2021-02-20,61.50065994262695
2021-02-21,70.67335510253906
2021-02-22,79.25677490234375
2021-02-23,86.87372589111328
2021-02-24,93.10099792480469
2021-02-25,97.49617004394531
2021-02-26,99.64996337890625
2021-02-27,99.2580337524414
2021-02-28,96.19331359863281
2021-03-01,90.5531005859375
2021-03-02,82.66070556640625
2021-03-03,73.02056884765625
2021-03-04,62.24506378173828
2021-03-05,50.97884750366211
2021-03-06,39.839683532714844
2021-03-07,29.381338119506836
2021-03-08,20.074073791503906
2021-03-09,12.294827461242676
2021-03-10,6.321414470672607
2021-03-11,2.329134702682495
2021-03-12,0.39132848381996155
2021-03-13,0.4862228333950043
2021-03-14,2.510995626449585
2021-03-15,6.301501750946045
2021-03-16,11.65398120880127
2021-03-17,18.344379425048828
2021-03-18,26.141611099243164
2021-03-19,34.81254196166992
2021-03-20,44.117984771728516
2021-03-21,53.8004035949707
2021-03-22,63.56541442871094
2021-03-23,73.06095886230469
2021-03-24,81.86109161376953
2021-03-25,89.46499633789062
2021-03-26,95.32400512695312
2021-03-27,98.90555572509766
2021-03-28,99.78939819335938
2021-03-29,97.76982116699219
2021-03-30,92.92263793945312
2021-03-31,85.6039047241211
2021-04-01,76.3797378540039
2021-04-02,65.9197006225586
2021-04-03,54.896263122558594
2021-04-04,43.91727828979492
2021-04-05,33.495792388916016
2021-04-06,24.046384811401367
2021-04-07,15.893977165222168
2021-04-08,9.284570693969727
2021-04-09,4.393081188201904
2021-04-10,1.3277453184127808
2021-04-11,0.13303206861019135
2021-04-12,0.793548583984375
2021-04-13,3.240556478500366
2021-04-14,7.361072540283203
2021-04-15,13.007990837097168
2021-04-16,20.008697509765625
2021-04-17,28.169422149658203
2021-04-18,37.27299118041992
2021-04-19,47.06874084472656
2021-04-20,57.25490951538086
2021-04-21,67.45659637451172
2021-04-22,77.20649719238281
2021-04-23,85.94120025634766
2021-04-24,93.0296859741211
2021-04-25,97.84697723388672
2021-04-26,99.8885726928711
2021-04-27,98.89239501953125
2021-04-28,94.9156265258789
2021-04-29,88.32624816894531
2021-04-30,79.7131576538086
2021-05-01,69.75969696044922
2021-05-02,59.13264083862305
2021-05-03,48.41534423828125
2021-05-04,38.08518600463867
2021-05-05,28.52012825012207
2021-05-06,20.01727867126465
2021-05-07,12.811681747436523
2021-05-08,7.0895514488220215
2021-05-09,2.9946818351745605
2021-05-10,0.6294096112251282
2021-05-11,0.052725210785865784
2021-05-12,1.2781482934951782
2021-05-13,4.273187160491943
2021-05-14,8.960885047912598
2021-05-15,15.22244930267334
2021-05-16,22.89875602722168
2021-05-17,31.788000106811523
2021-05-18,41.637229919433594
2021-05-19,52.12700653076172
2021-05-20,62.851646423339844
2021-05-21,73.30252075195312
2021-05-22,82.86809539794922
2021-05-23,90.86830139160156
2021-05-24,96.63565826416016
2021-05-25,99.63552856445312
2021-05-26,99.58818054199219
2021-05-27,96.5384750366211
2021-05-28,90.83747100830078
2021-05-29,83.0464096069336
2021-05-30,73.81106567382812
2021-05-31,63.756324768066406
2021-06-01,53.42571258544922
2021-06-02,43.26369857788086
2021-06-03,33.625396728515625
2021-06-04,24.797590255737305
2021-06-05,17.01985740661621
2021-06-06,10.500006675720215
2021-06-07,5.421716690063477
2021-06-08,1.944748878479004
2021-06-09,0.19947315752506256
2021-06-10,0.2781887948513031
2021-06-11,2.22592830657959
2021-06-12,6.032862186431885
2021-06-13,11.62917709350586
2021-06-14,18.881729125976562
2021-06-15,27.590456008911133
2021-06-16,37.48215866088867
2021-06-17,48.20046615600586
2021-06-18,59.2940559387207
2021-06-19,70.210205078125
2021-06-20,80.30621337890625
2021-06-21,88.89291381835938
2021-06-22,95.31729125976562
2021-06-23,99.07188415527344
2021-06-24,99.89569854736328
2021-06-25,97.82317352294922
2021-06-26,93.15847778320312
2021-06-27,86.38907623291016
2021-06-28,78.0790023803711
2021-06-29,68.78034973144531
2021-06-30,58.9818115234375
2021-07-01,49.092674255371094
2021-07-02,39.450523376464844
2021-07-03,30.340044021606445
2021-07-04,22.013341903686523
2021-07-05,14.70611572265625
2021-07-06,8.64660930633545
2021-07-07,4.056109428405762
2021-07-08,1.1410832405090332
2021-07-09,0.07845642417669296
2021-07-10,0.9967950582504272
2021-07-11,3.957047462463379
2021-07-12,8.936419486999512
2021-07-13,15.817683219909668
2021-07-14,24.384098052978516
2021-07-15,34.31841278076172
2021-07-16,45.20430374145508
2021-07-17,56.5307731628418
2021-07-18,67.70382690429688
2021-07-19,78.07337188720703
2021-07-20,86.98286437988281
2021-07-21,93.84215545654297
2021-07-22,98.2103271484375
2021-07-23,99.86311340332031
2021-07-24,98.81867218017578
2021-07-25,95.31134033203125
2021-07-26,89.72553253173828
2021-07-27,82.5166015625
2021-07-28,74.14369201660156
2021-07-29,65.02799987792969
2021-07-30,55.53693771362305
2021-07-31,45.9877815246582
2021-08-01,36.66222381591797
2021-08-02,27.82467269897461
2021-08-03,19.73896598815918
2021-08-04,12.679444313049316
2021-08-05,6.933204174041748
2021-08-06,2.791163444519043
2021-08-07,0.5272170901298523
2021-08-08,0.36737698316574097
2021-08-09,2.4541265964508057
2021-08-10,6.813878059387207
2021-08-11,13.335567474365234
2021-08-12,21.765329360961914
2021-08-13,31.71719741821289
2021-08-14,42.69570541381836
2021-08-15,54.125396728515625
2021-08-16,65.3846435546875
2021-08-17,75.84452056884766
2021-08-18,84.91439819335938
2021-08-19,92.09300994873047
2021-08-20,97.01750183105469
2021-08-21,99.4981460571289
2021-08-22,99.52730560302734
2021-08-23,97.25892639160156
2021-08-24,92.96522521972656
2021-08-25,86.98470306396484
2021-08-26,79.67546081542969
2021-08-27,71.38291931152344
2021-08-28,62.42454528808594
2021-08-29,53.08951950073242
2021-08-30,43.649009704589844
2021-08-31,34.372413635253906
2021-09-01,25.545076370239258
2021-09-02,17.482826232910156
2021-09-03,10.538172721862793
2021-09-04,5.092525005340576
2021-09-05,1.5298168659210205
2021-09-06,0.1909371316432953
2021-09-07,1.3155035972595215
2021-09-08,4.9856038093566895
2021-09-09,11.08980655670166
2021-09-10,19.32071876525879
2021-09-11,29.206867218017578
2021-09-12,40.167057037353516
2021-09-13,51.57034683227539
2021-09-14,62.788719177246094
2021-09-15,73.23773193359375
2021-09-16,82.4070053100586
2021-09-17,89.88406372070312
2021-09-18,95.3728256225586
2021-09-19,98.70476531982422
2021-09-20,99.83917236328125
2021-09-21,98.85057067871094
2021-09-22,95.90483093261719
2021-09-23,91.22908782958984
2021-09-24,85.08209228515625
2021-09-25,77.7308120727539
2021-09-26,69.43675231933594
2021-09-27,60.45292282104492
2021-09-28,51.03059768676758
2021-09-29,41.433685302734375
2021-09-30,31.957725524902344
2021-10-01,22.948894500732422
2021-10-02,14.816374778747559
2021-10-03,8.028698921203613
2021-10-04,3.0841524600982666
2021-10-05,0.4497974216938019
2021-10-06,0.475986510515213
2021-10-07,3.309969663619995
2021-10-08,8.842196464538574
2021-10-09,16.710355758666992
2021-10-10,26.360342025756836
2021-10-11,37.13783645629883
2021-10-12,48.37663650512695
2021-10-13,59.461395263671875
2021-10-14,69.8604965209961
2021-10-15,79.13685607910156
2021-10-16,86.94788360595703
2021-10-17,93.04239654541016
2021-10-18,97.25784301757812
2021-10-19,99.51695251464844
2021-10-20,99.82198333740234
2021-10-21,98.24464416503906
2021-10-22,94.91205596923828
2021-10-23,89.99053955078125
2021-10-24,83.67051696777344
2021-10-25,76.15557098388672
2021-10-26,67.65830993652344
2021-10-27,58.40436553955078
2021-10-28,48.64479064941406
2021-10-29,38.675514221191406
2021-10-30,28.86016082763672
2021-10-31,19.648818969726562
2021-11-01,11.580395698547363
2021-11-02,5.2530364990234375
2021-11-03,1.2512015104293823
2021-11-04,0.03501928225159645
2021-11-05,1.824281096458435
2021-11-06,6.5272369384765625
2021-11-07,13.751407623291016
2021-11-08,22.891977310180664
2021-11-09,33.25469207763672
2021-11-10,44.16356658935547
2021-11-11,55.02610397338867
2021-11-12,65.35604095458984
2021-11-13,74.76854705810547
2021-11-14,82.96446990966797
2021-11-15,89.71458435058594
2021-11-16,94.84906768798828
2021-11-17,98.25238037109375
2021-11-18,99.861572265625
2021-11-19,99.66511535644531
2021-11-20,97.70011901855469
2021-11-21,94.04706573486328
2021-11-22,88.82283020019531
2021-11-23,82.17400360107422
2021-11-24,74.27338409423828
2021-11-25,65.3221206665039
2021-11-26,55.5596809387207
2021-11-27,45.28173828125
2021-11-28,34.863643646240234
2021-11-29,24.782068252563477
2021-11-30,15.621065139770508
2021-12-01,8.043806076049805
2021-12-02,2.7145397663116455
2021-12-03,0.1749614030122757
2021-12-04,0.7118970155715942
2021-12-05,4.275725841522217
2021-12-06,10.4932279586792
2021-12-07,18.76787757873535
2021-12-08,28.415678024291992
2021-12-09,38.7797737121582
2021-12-10,49.295345306396484
2021-12-11,59.5074462890625
2021-12-12,69.05949401855469
2021-12-13,77.670654296875
2021-12-14,85.11408233642578
2021-12-15,91.20184326171875
2021-12-16,95.77777099609375
2021-12-17,98.7170639038086
2021-12-18,99.9301528930664
2021-12-19,99.3680419921875
2021-12-20,97.0265884399414
2021-12-21,92.94854736328125
2021-12-22,87.22346496582031
2021-12-23,79.98722839355469
2021-12-24,71.42390441894531
2021-12-25,61.772701263427734
2021-12-26,51.34157180786133
2021-12-27,40.525856018066406
2021-12-28,29.825584411621094
2021-12-29,19.848190307617188
2021-12-30,11.278732299804688
2021-12-31,4.803472518920898
2022-01-01,0.9916107058525085
2022-01-02,0.1701333224773407
2022-01-03,2.3464713096618652
2022-01-04,7.2183146476745605
2022-01-05,14.26408863067627
2022-01-06,22.867582321166992
2022-01-07,32.4254264831543
2022-01-08,42.41039276123047
2022-01-09,52.39106369018555
2022-01-10,62.022666931152344
2022-01-11,71.0252685546875
2022-01-12,79.16079711914062
2022-01-13,86.21531677246094
2022-01-14,91.9891586303711
2022-01-15,96.29533386230469
2022-01-16,98.9654312133789
2022-01-17,99.8606948852539
2022-01-18,98.88568115234375
2022-01-19,96.0013427734375
2022-01-20,91.23527526855469
2022-01-21,84.68817138671875
2022-01-22,76.5376968383789
2022-01-23,67.04195404052734
2022-01-24,56.54475784301758
2022-01-25,45.482330322265625
2022-01-26,34.3869743347168
2022-01-27,23.877635955810547
2022-01-28,14.624701499938965
2022-01-29,7.280766487121582
2022-01-30,2.384089469909668
2022-01-31,0.2618997395038605
2022-02-01,0.9720327258110046
2022-02-02,4.309337139129639
2022-02-03,9.872454643249512
2022-02-04,17.159448623657227
2022-02-05,25.655559539794922
2022-02-06,34.890716552734375
2022-02-07,44.46330261230469
2022-02-08,54.03837585449219
2022-02-09,63.33177947998047
2022-02-10,72.08961486816406
2022-02-11,80.06950378417969
2022-02-12,87.0276870727539
2022-02-13,92.71430969238281
2022-02-14,96.87852478027344
2022-02-15,99.28346252441406
2022-02-16,99.72930145263672
2022-02-17,98.08064270019531
2022-02-18,94.29251098632812
2022-02-19,88.42955780029297
2022-02-20,80.67491912841797
2022-02-21,71.3287124633789
2022-02-22,60.79872512817383
2022-02-23,49.5860595703125
2022-02-24,38.266231536865234
2022-02-25,27.462312698364258
2022-02-26,17.804851531982422
2022-02-27,9.87624740600586
2022-02-28,4.145294666290283
2022-03-01,0.9076278805732727
2022-03-02,0.25201159715652466
2022-03-03,2.065650701522827
2022-03-04,6.0763373374938965
2022-03-05,11.91506290435791
2022-03-06,19.178180694580078
2022-03-07,27.473716735839844
2022-03-08,36.44610595703125
2022-03-09,45.78135681152344
2022-03-10,55.19841003417969
2022-03-11,64.43299102783203
2022-03-12,73.21931457519531
2022-03-13,81.27421569824219
2022-03-14,88.28807067871094
2022-03-15,93.92668151855469
2022-03-16,97.84789276123047
2022-03-17,99.73414611816406
2022-03-18,99.33760833740234
2022-03-19,96.5286865234375
2022-03-20,91.33464050292969
2022-03-21,83.95613098144531
2022-03-22,74.75692749023438
2022-03-23,64.23098754882812
2022-03-24,52.957786560058594
2022-03-25,41.556087493896484
2022-03-26,30.64178466796875
2022-03-27,20.78993034362793
2022-03-28,12.499133110046387
2022-03-29,6.158453941345215
2022-03-30,2.0210025310516357
2022-03-31,0.19084273278713226
2022-04-01,0.628275990486145
2022-04-02,3.173400640487671
2022-04-03,7.5818939208984375
2022-04-04,13.563626289367676
2022-04-05,20.815349578857422
2022-04-06,29.042030334472656
2022-04-07,37.965301513671875
2022-04-08,47.320255279541016
2022-04-09,56.84352493286133
2022-04-10,66.25604248046875
2022-04-11,75.24471282958984
2022-04-12,83.44824981689453
2022-04-13,90.45430755615234
2022-04-14,95.81574249267578
2022-04-15,99.09217071533203
2022-04-16,99.91559600830078
2022-04-17,98.06671905517578
2022-04-18,93.5378646850586
2022-04-19,86.55712127685547
2022-04-20,77.56283569335938
2022-04-21,67.13872528076172
2022-04-22,55.93443298339844
2022-04-23,44.595516204833984
2022-04-24,33.71507263183594
2022-04-25,23.80648422241211
2022-04-26,15.290122985839844
2022-04-27,8.486868858337402
2022-04-28,3.6147210597991943
2022-04-29,0.7885267734527588
2022-04-30,0.024823470041155815
2022-05-01,1.2532954216003418
2022-05-02,4.334311485290527
2022-05-03,9.079776763916016
2022-05-04,15.27328872680664
2022-05-05,22.685688018798828
2022-05-06,31.083227157592773
2022-05-07,40.2270622253418
2022-05-08,49.86418151855469
2022-05-09,59.7111701965332
2022-05-10,69.43399047851562
2022-05-11,78.62936401367188
2022-05-12,86.8171157836914
2022-05-13,93.45562744140625
2022-05-14,97.99197387695312
2022-05-15,99.94818878173828
2022-05-16,99.02571868896484
2022-05-17,95.19075775146484
2022-05-18,88.70100402832031
2022-05-19,80.05927276611328
2022-05-20,69.91536712646484
2022-05-21,58.95815658569336
2022-05-22,47.83293914794922
2022-05-23,37.09678649902344
2022-05-24,27.205707550048828
2022-05-25,18.519832611083984
2022-05-26,11.314264297485352
2022-05-27,5.788578987121582
2022-05-28,2.0729141235351562
2022-05-29,0.23184077441692352
2022-05-30,0.26830095052719116
2022-05-31,2.1295127868652344
2022-06-01,5.715399742126465
2022-06-02,10.888493537902832
2022-06-03,17.48309898376465
