Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-01-08 00:00:00-05:00,72.02285750459463,73.78731540018381,72.02285750459463,73.4843521118164,132079200,0.0,0.0
2020-01-09 00:00:00-05:00,74.46594249428365,75.23910531783788,74.21388238999704,75.04521179199219,170108400,0.0,0.0
2020-01-10 00:00:00-05:00,75.2803114353719,75.7820203631842,74.71073903398334,75.2148666381836,140644800,0.0,0.0
2020-01-13 00:00:00-05:00,75.53240897989306,76.84848011410737,75.41364230647048,76.82181549072266,121532000,0.0,0.0
2020-01-14 00:00:00-05:00,76.75878138146395,76.96964264584395,75.66084272483062,75.7844467163086,161954400,0.0,0.0
2020-01-15 00:00:00-05:00,75.58329769243402,76.4679491910842,75.02584069303794,75.45968627929688,121923600,0.0,0.0
2020-01-16 00:00:00-05:00,76.00501238616502,76.51641831155123,75.64145640571084,76.40492248535156,108829200,0.0,0.0
2020-01-17 00:00:00-05:00,76.65455638252,77.253212133664,76.34674834560415,77.25079345703125,137816400,0.0,0.0
2020-01-21 00:00:00-05:00,76.87753299634672,77.32106795018944,76.58911138390374,76.72726440429688,110843200,0.0,0.0
2020-01-22 00:00:00-05:00,77.21442432913649,77.55616777084843,76.90661632258188,77.00114440917969,101832400,0.0,0.0
2020-01-23 00:00:00-05:00,77.05447382667461,77.45195781305532,76.5042877636116,77.37197875976562,104472000,0.0,0.0
2020-01-24 00:00:00-05:00,77.61920173441393,78.3657000922343,76.95752718801279,77.14900207519531,146537600,0.0,0.0
2020-01-27 00:00:00-05:00,75.14944474699271,75.56389649627694,73.8939665284428,74.88041687011719,161940000,0.0,0.0
2020-01-28 00:00:00-05:00,75.76506778148637,77.17081461349557,75.66569492593983,76.99873352050781,162234000,0.0,0.0
2020-01-29 00:00:00-05:00,78.63714587501234,79.46120445400042,77.8930663413124,78.61048126220703,216229200,0.0,0.0
2020-01-30 00:00:00-05:00,77.68947591112114,78.54988860150131,77.25563045650009,78.49656677246094,126743200,0.0,0.0
2020-01-31 00:00:00-05:00,77.78401253695766,78.20816118322392,74.72045130385416,75.01614379882812,199588400,0.0,0.0
2020-02-03 00:00:00-05:00,73.75337983468464,75.98076651865603,73.24925217819678,74.81011962890625,173788400,0.0,0.0
2020-02-04 00:00:00-05:00,76.42186751998584,77.47133628076568,76.01468671792693,77.27986145019531,136616400,0.0,0.0
2020-02-05 00:00:00-05:00,78.41173571221898,78.71228029302294,77.30410766529131,77.9100341796875,118826800,0.0,0.0
2020-02-06 00:00:00-05:00,78.18150305148818,78.82378380047356,77.62162743665891,78.82135772705078,105425600,0.0,0.0
2020-02-07 00:00:00-05:00,78.31843889494655,78.56867278048205,77.25676690083851,77.74994659423828,117684000,0.1925,0.0
2020-02-10 00:00:00-05:00,76.32872251651483,78.11923217773438,76.24855365122801,78.11923217773438,109348800,0.0,0.0
2020-02-11 00:00:00-05:00,78.61730084747497,78.69018165750452,77.42929174514573,77.64794158935547,94323200,0.0,0.0
2020-02-12 00:00:00-05:00,78.09979998299478,79.49673857196723,78.09979998299478,79.49188232421875,113730400,0.0,0.0
2020-02-13 00:00:00-05:00,78.76062560698541,79.2538054479268,78.55655195702208,78.92582702636719,94747600,0.0,0.0
2020-02-14 00:00:00-05:00,78.89424275063291,79.1955006836328,78.43507889247289,78.94526672363281,80113600,0.0,0.0
2020-02-18 00:00:00-05:00,76.61539135590418,77.68192708006474,76.43318198824178,77.49971771240234,152531200,0.0,0.0
2020-02-19 00:00:00-05:00,77.74266859542944,78.85293286069638,77.74266859542944,78.62213134765625,93984000,0.0,0.0
2020-02-20 00:00:00-05:00,78.38161204782077,78.87235994111728,77.3077882481259,77.81554412841797,100566000,0.0,0.0
2020-02-21 00:00:00-05:00,77.40740945099631,77.85200453086176,75.43469023560293,76.05419921875,129554000,0.0,0.0
2020-02-24 00:00:00-05:00,72.21807572698077,73.89925662389693,70.2672211186261,72.44158172607422,222195200,0.0,0.0
2020-02-25 00:00:00-05:00,73.11455813124694,73.49840932047712,69.51409877566901,69.98783874511719,230673600,0.0,0.0
2020-02-26 00:00:00-05:00,69.61127139696013,72.36870817005541,69.60398331830831,71.09809875488281,198054800,0.0,0.0
2020-02-27 00:00:00-05:00,68.29207211988479,69.48250516613125,66.3144895679182,66.4505386352539,320605600,0.0,0.0
2020-02-28 00:00:00-05:00,62.50025221622377,67.6385554997623,62.2840268493113,66.41167449951172,426510000,0.0,0.0
2020-03-02 00:00:00-05:00,68.57877000057125,73.23361444593077,67.4709372631251,72.59466552734375,341397200,0.0,0.0
2020-03-03 00:00:00-05:00,73.77537535235231,73.85554422696504,69.43392644246603,70.28910064697266,319475600,0.0,0.0
2020-03-04 00:00:00-05:00,72.01887482066405,73.7097760122306,71.21472457823452,73.54943084716797,219178400,0.0,0.0
2020-03-05 00:00:00-05:00,71.7953418231212,72.77441312341486,70.79683812058555,71.16368865966797,187572800,0.0,0.0
2020-03-06 00:00:00-05:00,68.51071916341945,70.65350301025936,68.32365355677196,70.2186279296875,226176800,0.0,0.0
2020-03-09 00:00:00-04:00,64.0769619398227,67.56080421303677,63.8947525693777,64.6648941040039,286744800,0.0,0.0
2020-03-10 00:00:00-04:00,67.3300297849221,69.58942367250026,65.44233541089918,69.32218170166016,285290000,0.0,0.0
2020-03-11 00:00:00-04:00,67.39075287348057,68.3212322165363,66.04725520576122,66.9145736694336,255598800,0.0,0.0
2020-03-12 00:00:00-04:00,62.17956017177718,65.59537815986118,60.25056956905768,60.30644607543945,418474000,0.0,0.0
2020-03-13 00:00:00-04:00,64.35393335429514,68.00540938687315,61.4531554433298,67.53166198730469,370732000,0.0,0.0
2020-03-16 00:00:00-04:00,58.78074955113587,62.942409574296256,58.30700586985522,58.84391784667969,322423600,0.0,0.0
2020-03-17 00:00:00-04:00,60.13152411847769,62.585274902506356,57.91828734590941,61.4312858581543,324056000,0.0,0.0
2020-03-18 00:00:00-04:00,58.25112721326127,60.73646220887165,57.60731848961155,59.927452087402344,300233600,0.0,0.0
2020-03-19 00:00:00-04:00,60.10236185483299,61.42641573534201,58.941081216942415,59.4682731628418,271857200,0.0,0.0
2020-03-20 00:00:00-04:00,60.05135066055668,61.18105103531312,55.391651251345145,55.69290542602539,401693200,0.0,0.0
2020-03-23 00:00:00-04:00,55.41109646620473,55.51313329042528,51.652723425644844,54.509765625,336752800,0.0,0.0
2020-03-24 00:00:00-04:00,57.422685891648946,60.17526303928992,56.92221799336146,59.978477478027344,287531200,0.0,0.0
2020-03-25 00:00:00-04:00,60.918673260526354,62.74076717659394,59.35167323412014,59.648067474365234,303602000,0.0,0.0
2020-03-26 00:00:00-04:00,59.89101945054789,62.8452385376804,59.852147220004845,62.78693389892578,252087200,0.0,0.0
2020-03-27 00:00:00-04:00,61.40455808271416,62.162547880502984,60.01976760326953,60.187400817871094,204216800,0.0,0.0
2020-03-30 00:00:00-04:00,60.91624540312953,62.07752630082117,60.59069513800199,61.905033111572266,167976400,0.0,0.0
2020-03-31 00:00:00-04:00,62.096963976228515,63.7708571145467,61.22235738786374,61.77870178222656,197002000,0.0,0.0
2020-04-01 00:00:00-04:00,59.88615017103195,60.42549023789971,58.09564049822196,58.52808380126953,176218400,0.0,0.0
2020-04-02 00:00:00-04:00,58.38960208336811,59.55817097638504,57.55386780368069,59.504722595214844,165934000,0.0,0.0
2020-04-03 00:00:00-04:00,58.9872420970086,59.691783447509756,58.056759220563784,58.6495475769043,129880000,0.0,0.0
2020-04-06 00:00:00-04:00,60.95509528668746,63.921461212152536,60.58582036673145,63.7659797668457,201820400,0.0,0.0
2020-04-07 00:00:00-04:00,65.7897242394517,66.0083814059181,62.92296656617655,63.02743148803711,202887200,0.0,0.0
2020-04-08 00:00:00-04:00,63.83160337197063,64.95644407485085,63.46476010469618,64.64061737060547,168895200,0.0,0.0
2020-04-09 00:00:00-04:00,65.27957550374462,65.61241024743379,64.30779176666839,65.1070785522461,161834800,0.0,0.0
2020-04-13 00:00:00-04:00,65.18478074186199,66.49426203682228,64.5822725466692,66.38493347167969,131022800,0.0,0.0
2020-04-14 00:00:00-04:00,68.02483698264969,70.02914021517418,67.55108961658726,69.73760223388672,194994800,0.0,0.0
2020-04-15 00:00:00-04:00,68.60790210124026,69.5626774503411,68.1778906437514,69.10108184814453,131154400,0.0,0.0
2020-04-16 00:00:00-04:00,69.81777971437695,70.01699709120813,68.59576238272669,69.650146484375,157125200,0.0,0.0
2020-04-17 00:00:00-04:00,69.16425698531064,69.71331699752928,67.26198676311418,68.70508575439453,215250000,0.0,0.0
2020-04-20 00:00:00-04:00,67.52679355095263,68.43297671339393,67.25955166646024,67.27898406982422,130015200,0.0,0.0
2020-04-21 00:00:00-04:00,67.12108160089471,67.35673938059448,64.48511754898358,65.19937896728516,180991600,0.0,0.0
2020-04-22 00:00:00-04:00,66.47239906793473,67.51463866177296,66.12985200256384,67.07733917236328,116862400,0.0,0.0
2020-04-23 00:00:00-04:00,67.02147169938918,68.44999451020912,66.77852584487202,66.81739807128906,124814400,0.0,0.0
2020-04-24 00:00:00-04:00,67.34458885914316,68.75610357640764,67.29599672618441,68.74638366699219,126161200,0.0,0.0
2020-04-27 00:00:00-04:00,68.46214085181369,69.12781755437949,68.01269693902715,68.79498291015625,117087600,0.0,0.0
2020-04-28 00:00:00-04:00,69.25898003615636,69.44118937204024,67.58751928950642,67.6798324584961,112004800,0.0,0.0
2020-04-29 00:00:00-04:00,69.173964073941,70.37411698449395,68.96989048051049,69.90280151367188,137280800,0.0,0.0
2020-04-30 00:00:00-04:00,70.44456848623724,71.55483267240312,70.05342927151027,71.37747955322266,183064000,0.0,0.0
2020-05-01 00:00:00-04:00,69.54324636284784,72.64080580783057,69.44606951014269,70.22835540771484,240616800,0.0,0.0
2020-05-04 00:00:00-04:00,70.25265616239726,71.35076875806811,69.5602589927265,71.22200775146484,133568000,0.0,0.0
2020-05-05 00:00:00-04:00,71.68359763047998,73.12669648649918,71.53782864635428,72.29096221923828,147751200,0.0,0.0
2020-05-06 00:00:00-04:00,72.9955230221983,73.67091232748685,72.60923993097663,73.03682708740234,142333600,0.0,0.0
2020-05-07 00:00:00-04:00,73.66604447823067,74.13979187417405,73.36236215111808,73.79237365722656,115215200,0.0,0.0
2020-05-08 00:00:00-04:00,74.4549745357271,75.60234489642646,74.12610833613621,75.54875183105469,133838400,0.205,0.0
2020-05-11 00:00:00-04:00,75.0542475774182,77.23449466676063,74.8447446800333,76.737548828125,145946400,0.0,0.0
2020-05-12 00:00:00-04:00,77.42449545855905,77.87760182453242,75.73876343818256,75.86056518554688,162301200,0.0,0.0
2020-05-13 00:00:00-04:00,76.0408185360767,76.96651614439345,73.86300300940239,74.9446029663086,200622400,0.0,0.0
2020-05-14 00:00:00-04:00,74.17969648666386,75.46592253617749,73.45375545548762,75.40502166748047,158929200,0.0,0.0
2020-05-15 00:00:00-04:00,73.16631782805874,75.00552140799118,73.13220976726306,74.95923614501953,166348400,0.0,0.0
2020-05-18 00:00:00-04:00,76.28931213886284,77.10050853103726,75.59504066999202,76.72535705566406,135178400,0.0,0.0
2020-05-19 00:00:00-04:00,76.74241206985262,77.59258592543456,76.25033566486115,76.2820053100586,101729600,0.0,0.0
2020-05-20 00:00:00-04:00,77.14434774630136,77.83618073277223,77.10537029765943,77.76554107666016,111504800,0.0,0.0
2020-05-21 00:00:00-04:00,77.62670520032562,78.16994377259633,76.94704923994759,77.18578338623047,102688800,0.0,0.0
2020-05-22 00:00:00-04:00,76.92267483121685,77.76554829725728,76.82036552394693,77.68272399902344,81803200,0.0,0.0
2020-05-26 00:00:00-04:00,78.80573295034046,78.98599716300203,77.10050843518626,77.15653991699219,125522000,0.0,0.0
2020-05-27 00:00:00-04:00,77.01281453766303,77.63886988657548,76.26981939752606,77.49270629882812,112945200,0.0,0.0
2020-05-28 00:00:00-04:00,77.16626626161167,78.79110463009378,76.88856217970095,77.52680206298828,133560800,0.0,0.0
2020-05-29 00:00:00-04:00,77.77041392140606,78.23325906401446,77.09319651884718,77.4512939453125,153532400,0.0,0.0
2020-06-01 00:00:00-04:00,77.40500989747099,78.52558745206125,77.27346192968375,78.4037857055664,80791200,0.0,0.0
2020-06-02 00:00:00-04:00,78.13581441439783,78.79110835527389,77.6924543067813,78.7667465209961,87642800,0.0,0.0
2020-06-03 00:00:00-04:00,79.08831525723531,79.46346673855659,78.51340711651795,79.20037078857422,104491200,0.0,0.0
2020-06-04 00:00:00-04:00,79.02254872485325,79.32217629393165,78.14313615962425,78.5182876586914,87560400,0.0,0.0
2020-06-05 00:00:00-04:00,78.7691804038032,80.81544798423802,78.73994917802648,80.75454711914062,137250400,0.0,0.0
2020-06-08 00:00:00-04:00,80.45007506531866,81.26614847182012,79.73631842426661,81.23204040527344,95654400,0.0,0.0
2020-06-09 00:00:00-04:00,80.91047677896422,84.19180905969564,80.87880713186348,83.79717254638672,147712400,0.0,0.0
2020-06-10 00:00:00-04:00,84.74966199726732,86.42321696800342,84.3087402266497,85.95306396484375,166651600,0.0,0.0
2020-06-11 00:00:00-04:00,85.0931240487231,85.51943010387768,81.7240914667439,81.82640075683594,201662400,0.0,0.0
2020-06-12 00:00:00-04:00,83.97499574044802,84.72529122191342,81.41715908416947,82.5328598022461,200146000,0.0,0.0
2020-06-15 00:00:00-04:00,81.18087757013554,84.20886770850096,81.01765993158413,83.55357360839844,138808800,0.0,0.0
2020-06-16 00:00:00-04:00,85.61686561152897,86.04074066559835,83.97498075365246,85.76789855957031,165428800,0.0,0.0
2020-06-17 00:00:00-04:00,86.51578749529122,86.5766883744846,85.52675781192572,85.6485595703125,114406400,0.0,0.0
2020-06-18 00:00:00-04:00,85.604692813634,86.10164595385577,85.07120064123144,85.68264770507812,96820400,0.0,0.0
2020-06-19 00:00:00-04:00,86.39155627628752,86.85927087357204,84.0797538062018,85.19302368164062,264476000,0.0,0.0
2020-06-22 00:00:00-04:00,85.58764039041641,87.56569933419068,85.5413551373912,87.4219741821289,135445200,0.0,0.0
2020-06-23 00:00:00-04:00,88.67167022398402,90.71306865652282,88.25023351062259,89.2879867553711,212155600,0.0,0.0
2020-06-24 00:00:00-04:00,88.91528553845141,89.83854496849224,87.33673203943316,87.71188354492188,192623200,0.0,0.0
2020-06-25 00:00:00-04:00,87.86777486464669,88.91526681509454,87.10529481180333,88.87628936767578,137522400,0.0,0.0
2020-06-26 00:00:00-04:00,88.77155327311752,88.99323335258256,85.99690581013819,86.1455078125,205256800,0.0,0.0
2020-06-29 00:00:00-04:00,86.05292961011511,88.22587593033623,85.57303045547391,88.13086700439453,130646000,0.0,0.0
2020-06-30 00:00:00-04:00,87.71673037591023,89.1539967334942,87.69724537020383,88.86653900146484,140223200,0.0,0.0
2020-07-01 00:00:00-04:00,88.94452064563093,89.49019017978897,88.6497624527177,88.69847869873047,110737200,0.0,0.0
2020-07-02 00:00:00-04:00,89.60956096602841,90.24780103205751,88.58399217521502,88.69847869873047,114041600,0.0,0.0
2020-07-06 00:00:00-04:00,90.13329206093196,91.54131994765142,90.10162241749444,91.0711669921875,118655600,0.0,0.0
2020-07-07 00:00:00-04:00,91.4511759281686,92.23314095420048,90.67651870857861,90.78857421875,112424400,0.0,0.0
2020-07-08 00:00:00-04:00,91.77029110939738,92.93471529196593,91.68259000245328,92.90304565429688,117092000,0.0,0.0
2020-07-09 00:00:00-04:00,93.79951991976638,93.85311298440196,92.25020530715545,93.30257415771484,125642800,0.0,0.0
2020-07-10 00:00:00-04:00,92.89574332703226,93.52424442227306,92.2818652789673,93.46577453613281,90257200,0.0,0.0
2020-07-13 00:00:00-04:00,94.77637811960794,97.39755418632491,92.82024229124636,93.03461456298828,191649200,0.0,0.0
2020-07-14 00:00:00-04:00,92.41341151615387,94.76662199734568,91.47554407654853,94.57418060302734,170989200,0.0,0.0
2020-07-15 00:00:00-04:00,96.45722706906206,96.70813834363402,94.02119239003805,95.22459411621094,153198000,0.0,0.0
2020-07-16 00:00:00-04:00,94.0918491550775,94.91279173687622,93.45117077912744,94.05287170410156,110577600,0.0,0.0
2020-07-17 00:00:00-04:00,94.50597842556229,94.66188079586928,93.38783184655358,93.86286163330078,92186800,0.0,0.0
2020-07-20 00:00:00-04:00,93.95054650554586,95.97975998753947,93.6046263330255,95.84090423583984,90318000,0.0,0.0
2020-07-21 00:00:00-04:00,96.63508076807028,96.710597264398,94.26725426060207,94.5181655883789,103433200,0.0,0.0
2020-07-22 00:00:00-04:00,94.21852946338672,95.4682166933375,94.13083576579898,94.78369140625,89001600,0.0,0.0
2020-07-23 00:00:00-04:00,94.51570967602892,94.59366457206063,89.65582482110416,90.4694595336914,197004400,0.0,0.0
2020-07-24 00:00:00-04:00,88.65950740859365,90.59128161056451,86.86414315402308,90.245361328125,185438800,0.0,0.0
2020-07-27 00:00:00-04:00,91.31232437375542,92.4767486702701,91.08821334309908,92.3841781616211,121214000,0.0,0.0
2020-07-28 00:00:00-04:00,91.9530007505373,92.13083395729981,90.86165454486257,90.86653137207031,103625600,0.0,0.0
2020-07-29 00:00:00-04:00,91.35131946620248,92.79345556721894,91.31478042525389,92.60831451416016,90329200,0.0,0.0
2020-07-30 00:00:00-04:00,91.77761548867781,93.83362955315262,91.36836340686854,93.7288818359375,158130000,0.0,0.0
2020-07-31 00:00:00-04:00,100.25258214013374,103.69226222205124,98.24528433161115,103.54122924804688,374336800,0.0,0.0
2020-08-03 00:00:00-04:00,105.43158191778792,108.781129727995,105.13195439882799,106.15021514892578,308151200,0.0,0.0
2020-08-04 00:00:00-04:00,106.34023134726526,107.95532367778854,105.61429026969972,106.8591079711914,173071600,0.0,0.0
2020-08-05 00:00:00-04:00,106.57896588535843,107.5679954655589,106.11124391089764,107.2464370727539,121776800,0.0,0.0
2020-08-06 00:00:00-04:00,107.58016424017666,111.48512760350665,106.98820958673393,110.98817443847656,202428800,0.0,0.0
2020-08-07 00:00:00-04:00,110.50741895463568,110.96622042952936,107.66432294404805,108.46478271484375,198045600,0.205,0.0
2020-08-10 00:00:00-04:00,109.9168489903222,111.063852851365,107.37880597497777,110.04131317138672,212403600,0.0,0.0
2020-08-11 00:00:00-04:00,109.30183325843939,109.80211775760459,106.50754168164197,106.76866912841797,187902400,0.0,0.0
2020-08-12 00:00:00-04:00,107.8644362745087,110.57575468715021,107.66920508325637,110.31707000732422,165598000,0.0,0.0
2020-08-13 00:00:00-04:00,111.70323590210684,113.27731445059062,111.21270764374724,112.26941680908203,210082000,0.0,0.0
2020-08-14 00:00:00-04:00,112.09369702768127,112.259644279629,110.35122853945316,112.16934967041016,165565200,0.0,0.0
2020-08-17 00:00:00-04:00,113.29684114303221,113.32124690635658,111.2468836328708,111.87651062011719,119561600,0.0,0.0
2020-08-18 00:00:00-04:00,111.62757292757412,113.2358134358944,111.29079280806813,112.8087387084961,105633600,0.0,0.0
2020-08-19 00:00:00-04:00,113.21873534210548,114.3706172584675,112.85511407883027,112.95028686523438,145538000,0.0,0.0
2020-08-20 00:00:00-04:00,112.99177121995677,115.57130437194682,112.97468644336531,115.45660400390625,126907200,0.0,0.0
2020-08-21 00:00:00-04:00,116.42057376195339,121.8920146880567,116.40837460528758,121.4063720703125,338054800,0.0,0.0
2020-08-24 00:00:00-04:00,125.63071956828584,125.71614343910743,120.9841525366089,122.8583984375,345937600,0.0,0.0
2020-08-25 00:00:00-04:00,121.72606056016687,122.19706118429359,120.1202554216441,121.85051727294922,211495600,0.0,0.0
2020-08-26 00:00:00-04:00,123.17325388035292,123.9663927972632,122.10190266081999,123.5075912475586,163022400,0.0,0.0
2020-08-27 00:00:00-04:00,124.11278106576454,124.447118328269,120.88165108714244,122.03109741210938,155552400,0.0,0.0
2020-08-28 00:00:00-04:00,123.00973057273563,123.4294843508676,121.60892773706408,121.83345031738281,187630000,0.0,0.0
2020-08-31 00:00:00-04:00,124.53987915778784,127.87838168614121,122.9975274233114,125.96508026123047,225702700,0.0,4.0
2020-09-01 00:00:00-04:00,129.59642898445324,131.58782574144868,127.41957228893138,130.9825897216797,151948100,0.0,0.0
2020-09-02 00:00:00-04:00,134.3113286127253,134.69203460571913,123.97368404550697,128.26882934570312,200119000,0.0,0.0
2020-09-03 00:00:00-04:00,123.8858353148807,125.7698377409412,117.6285771387157,117.99951934814453,257599600,0.0,0.0
2020-09-04 00:00:00-04:00,117.208837599474,120.75233522289194,108.24758859749826,118.07762908935547,332607200,0.0,0.0
2020-09-08 00:00:00-04:00,111.23465443835845,116.15455593218944,109.99492085772893,110.13158416748047,231366600,0.0,0.0
2020-09-09 00:00:00-04:00,114.46578516509483,116.30098350894868,112.5134436491513,114.52435302734375,176940500,0.0,0.0
2020-09-10 00:00:00-04:00,117.49191769818896,117.62858101393304,109.81921463956404,110.7856216430664,182274400,0.0,0.0
2020-09-11 00:00:00-04:00,111.839881866779,112.48415813280475,107.37878186362131,109.33112335205078,180860300,0.0,0.0
2020-09-14 00:00:00-04:00,111.98629722243794,113.16746280534223,110.11205137754473,112.61104583740234,140150100,0.0,0.0
2020-09-15 00:00:00-04:00,115.51030669973152,115.9983921595148,110.90277876776254,112.78678894042969,184642000,0.0,0.0
2020-09-16 00:00:00-04:00,112.48418186302023,113.23583021769664,109.37019414880372,109.45804595947266,154679000,0.0,0.0
2020-09-17 00:00:00-04:00,107.10545699574902,109.52635631028035,106.11952244266742,107.71067810058594,178011000,0.0,0.0
2020-09-18 00:00:00-04:00,107.76926356908416,108.23782140747392,103.56196213186861,104.2940902709961,287104900,0.0,0.0
2020-09-21 00:00:00-04:00,102.0489062682896,107.56427331516774,100.64321779610452,107.45689392089844,195713800,0.0,0.0
2020-09-22 00:00:00-04:00,109.9949394101345,110.17065047339322,106.55882105346654,109.14566802978516,183055400,0.0,0.0
2020-09-23 00:00:00-04:00,108.96018965115047,109.43851126780733,104.2257552142683,104.56742095947266,150718700,0.0,0.0
2020-09-24 00:00:00-04:00,102.6638883387229,107.62283813261864,102.49794107868442,105.6412124633789,167743300,0.0,0.0
2020-09-25 00:00:00-04:00,105.84620539299118,109.76065258051483,105.10431346285972,109.60446166992188,149981400,0.0,0.0
2020-09-28 00:00:00-04:00,112.2694078334004,112.5720184036697,110.09254363290351,112.22059631347656,137672400,0.0,0.0
2020-09-29 00:00:00-04:00,111.82037541240005,112.56225990652231,110.86372468906299,111.37133026123047,99382200,0.0,0.0
2020-09-30 00:00:00-04:00,111.07849198508684,114.46580633328031,110.91254471296502,113.05035400390625,142675200,0.0,0.0
2020-10-01 00:00:00-04:00,114.83673990006338,114.91483535664295,113.06987301860818,114.00699615478516,116120400,0.0,0.0
2020-10-02 00:00:00-04:00,110.19992085085872,112.62082770816717,109.5458882032621,110.32682037353516,144712000,0.0,0.0
2020-10-05 00:00:00-04:00,111.19562846744361,113.87033459215822,110.84420635498853,113.72390747070312,106243800,0.0,0.0
2020-10-06 00:00:00-04:00,112.94296067117382,113.3529580749316,109.5751743278838,110.46349334716797,161498200,0.0,0.0
2020-10-07 00:00:00-04:00,111.88870795937754,112.79654716767007,111.41037887013174,112.3377456665039,96849000,0.0,0.0
2020-10-08 00:00:00-04:00,113.4798594139574,113.62628652852615,111.8594122552234,112.23036193847656,83477200,0.0,0.0
2020-10-09 00:00:00-04:00,112.53297757392214,114.21199267494644,112.18155546219181,114.18270874023438,100506900,0.0,0.0
2020-10-12 00:00:00-04:00,117.19906837860654,122.19706574823392,116.43765631689607,121.43565368652344,240226800,0.0,0.0
2020-10-13 00:00:00-04:00,122.2849016205452,122.40204478693157,116.79882699430104,118.21427154541016,262330500,0.0,0.0
2020-10-14 00:00:00-04:00,118.11667968555237,120.0983054341166,116.76956651572664,118.30215454101562,150712000,0.0,0.0
2020-10-15 00:00:00-04:00,115.89100215036126,118.31190163855125,115.33458507506343,117.83358001708984,112559200,0.0,0.0
